# Cameras (297)															
"# PhotoID, X, Y, Z, Omega, Phi, Kappa, r11, r12, r13, r21, r22, r23, r31, r32, r33"															
video_0000_000000	-43.23109436	59.62513351	37.55098724	-71.42297263	22.0562853053177257	-169.7506127	-0.912025844	0.2935855444942632	0.2863850359445402	0.1649110665234806	-0.376831085	0.9114837757165495	0.3755172444602732	0.8785248211180013	0.2952641830506159
video_0000_000012	-43.19757843	59.45464325	37.49004364	-62.6690725	21.6386066697079649	-173.670503	-0.923862131	0.2749731031156323	0.2662114878462286	0.1024767754073590	-0.492445624	0.8642891981534930	0.3687509650163001	0.8257645548857484	0.4267735063167462
video_0001_000024	-43.30107498	59.15414047	37.48726654	-60.97792717	28.1604969763046746	-173.5682556	-0.87608008	0.3557392052461510	0.3254739791002309	0.0987596510417688	-0.528321508	0.8432810420354684	0.4719430310393499	0.7709254194675084	0.4277192689980636
video_0001_000036	-43.46810532	58.56281662	37.55503464	-59.29764323	25.2205583539219376	-172.865081	-0.897668807	0.3001234029261406	0.3226711273960310	0.1123661767247845	-0.552130951	0.8261508670779053	0.4261039260171708	0.7778671839468186	0.4619070126891340
video_0002_000048	-43.54049683	57.94560242	37.58766556	-67.29661086	25.5342655973124444	-170.7508376	-0.890596239	0.3304462464362202	0.3124797869422922	0.1450294431819475	-0.444856324	0.8837812577615667	0.4310508086544110	0.8324110337906960	0.3482629339764476
video_0002_000060	-43.6374855	57.21066666	37.6319809	-72.64292633	18.5509706336922733	-168.8929976	-0.930283369	0.2405031228788432	0.2770037929368298	0.1826324144329182	-0.351235714	0.9183021692990804	0.3181481645621561	0.9048711073001050	0.2828250776703046
video_0003_000072	-43.61627197	56.28616714	37.61148834	-67.61831096	20.6822677818691325	-170.9114855	-0.923807968	0.2623317936308922	0.2788563572496368	0.1477801318734085	-0.427580917	0.8918158960592987	0.3531853204078788	0.8650760601767745	0.3562352306516212
video_0003_000084	-43.71032715	55.35821915	37.63452148	-69.5541127	24.5428765936744036	-167.7913593	-0.889078038	0.3065322594331933	0.3399679638736645	0.1923658290478790	-0.423728683	0.8851267657062489	0.4153740848299829	0.8523449873623145	0.3177615334964107
video_0004_000096	-43.69782639	54.43516159	37.63945007	-69.34135112	26.3256090055791994	-168.3061405	-0.877685427	0.3348372486104346	0.3428590198321701	0.1816618187318497	-0.42958139	0.8845670202774392	0.4434718414424065	0.8386559763636487	0.3162101819316017
video_0004_000108	-43.64730453	53.46879196	37.64286804	-70.20641906	20.7180046898273282	-167.7456616	-0.914021383	0.2534079748308038	0.3167795911250135	0.1985259691788927	-0.401568496	0.8940526732630315	0.3537687813003874	0.8800722364097973	0.3167341283756727
video_0005_000120	-43.57800674	52.40501022	37.63785934	-67.07991307	25.2909824767357883	-167.9776302	-0.884318495	0.3037365679297709	0.3545770678778398	0.1883285896432525	-0.462865583	0.8661915459174477	0.4272155686367081	0.8327662032035870	0.3521183163601356
video_0005_000132	-43.50411606	51.40592575	37.68336105	-73.37207245	20.4883045856216057	-165.2704801	-0.905959339	0.2516011883848333	0.3404915825613134	0.2381729445401490	-0.362023857	0.9012282591546215	0.3500161771702033	0.8975720409043133	0.2680542988016109
video_0006_000144	-43.45258713	50.36974716	37.64171982	-71.03212024	22.9079627324310700	-169.3149684	-0.905160069	0.3014680175235095	0.2996702929939151	0.1707868694020955	-0.387654638	0.9058453106567920	0.3892519689512765	0.8711147547880892	0.2994027198574553
video_0006_000156	-43.37062454	49.28531647	37.652668	-70.14532938	21.5893609931411632	-166.9038752	-0.905660765	0.2601222281298521	0.3348357882754891	0.2106892922257732	-0.409218694	0.8877781720042330	0.3679519001428171	0.8745721736818157	0.3158083472657976
video_0007_000168	-43.33761597	48.29710007	37.64200592	-71.67329284	23.7567818175184335	-169.737978	-0.900622637	0.3202877554609918	0.2937594582544626	0.1630542611847541	-0.37753352	0.9115271522045580	0.4028550279215705	0.8688407190034418	0.2877909510041852
