# Cameras (198)
# PhotoID, X, Y, Z, Omega, Phi, Kappa, r11, r12, r13, r21, r22, r23, r31, r32, r33
VID_20250228_065241_00_041.mp4.000000.0000.000000	29.9967057700039526	28.7523770835781818	-19.8462873908679889	-32.5608024892868286	-69.3992571521601036	-123.6937326974285298	-0.1951920905736548	-0.9807127579443682	0.0101259163850788	0.2927475592683808	-0.0484057382794292	0.9549637433138654	-0.9360549739838427	0.1893657067865643	0.2965496834820985
VID_20250228_065241_00_041.mp4.000000.0000.000012	30.1500526371750119	28.2393865802797421	-19.8331564362674868	-64.7630563082698387	-66.8998864979550376	-152.9979506895344912	-0.3495701831098815	-0.9349052278219756	0.0612609343028970	0.1781306541384265	-0.0021265551198878	0.9840045466457658	-0.9198207201062283	0.3548910998524225	0.1672786600520153
VID_20250228_065241_00_041.mp4.000001.0001.000024	30.2826693583589837	27.6398051697040614	-19.7519944542958790	-32.3161851836774900	-80.6342363181599495	-118.6241359490274618	-0.0779607808309654	-0.9945106146705267	0.0697907870701981	0.1428469780338051	0.0581384757327217	0.9880357577062107	-0.9866695786933112	0.0869974421872692	0.1375303149637812
VID_20250228_065241_00_041.mp4.000001.0001.000036	30.6346305554784557	27.0977319345189613	-19.7813522611133870	-50.5239242549415835	-74.3767176692483787	-133.1887002620173917	-0.1843174694906718	-0.9722977354553726	0.1437504228477616	0.1963557576882049	0.1068811711178992	0.9746901208502925	-0.9630532108161243	0.2078786398089555	0.1712161915472146
VID_20250228_065241_00_041.mp4.000002.0002.000048	30.9575561641497856	26.7284606714501933	-19.8099399716865214	-37.7938480082355994	-72.0347003995033930	-121.8489135171700468	-0.1627584743466255	-0.9788552734811786	0.1239033195941343	0.2620028523342622	0.0781920531574027	0.9618942292122044	-0.9512434937475631	0.1890194603767483	0.2437364543965741
VID_20250228_065241_00_041.mp4.000002.0002.000060	31.0493283097101376	26.5473419777610289	-19.7744864803115199	-11.4006567329513882	-77.8497253050576603	-95.5229775010522957	-0.0202572912158009	-0.9943166152257219	0.1045184712797789	0.2094993479511259	0.0979975899855639	0.9728856539003311	-0.9775989286822342	0.0416045795926963	0.2063235168279746
VID_20250228_065241_00_041.mp4.000003.0003.000072	31.0201899415697184	26.5039193905596591	-19.7251608231252682	10.0931469050209781	-83.4769601389418341	-78.4329731770224186	0.0227789572629637	-0.9994416679015172	0.0244432315426142	0.1112955610147295	0.0268326965876790	0.9934250371780704	-0.9935262539079828	-0.0199087632982888	0.1118446419794168
VID_20250228_065241_00_041.mp4.000003.0003.000084	30.9823157480927840	26.5043532030537392	-19.6926317865805736	42.3484305969459314	-86.4786366864768468	-45.2285037976478250	0.0432574394922239	-0.9982101511977364	0.0412951325747863	0.0436038566530912	0.0431807813138382	0.9981152858313029	-0.9981119664714745	-0.0413752845418494	0.0453937023773975
VID_20250228_065241_00_041.mp4.000004.0004.000096	30.9710152915343109	26.4598355858317262	-19.6721396798562935	72.1974666746519347	-85.3756688745613701	-17.7843351066429136	0.0767695088277573	-0.9970486675764311	-0.0006300780972494	0.0246248421282823	0.0012642818207888	0.9996959631516151	-0.9967447314455706	-0.0767616836419146	0.0246492243276856
VID_20250228_065241_00_041.mp4.000004.0004.000108	31.0270435106281219	26.4421767369040666	-19.6466136851977851	40.8963813017739994	-83.7249637402986906	-49.9746880508249021	0.0702944608759626	-0.9973617869605564	-0.0181150401877429	0.0836985554363218	-0.0121987621400508	0.9964164500951015	-0.9940086722901521	-0.0715587598627605	0.0826202354079985
