name	time	x	y	z	heading	pitch	roll
video_0043.jpg	43	75.38878155	14.89587998	8.20631862	0	0	0
video_0044.jpg	44	78.1888202	14.99816318	8.13032647	0	0	0
video_0045.jpg	45	80.80019633	15.27062039	8.29362841	0	0	0
video_0046.jpg	46	83.19763215	15.34533938	8.39837456	0	0	0
video_0047.jpg	47	85.68923623	15.38635358	8.42481195	0	0	0
video_0048.jpg	48	88.16052755	15.57112017	8.43793338	0	0	0
video_0049.jpg	49	90.60934224	15.95956017	8.42786088	0	0	0
video_0050.jpg	50	93.06339041	16.3604877	8.43489492	0	0	0
video_0051.jpg	51	95.69484456	16.87105362	8.41875565	0	0	0
video_0052.jpg	52	98.264829	17.58866493	8.4211837	0	0	0
video_0053.jpg	53	100.72124227	18.38462083	8.42869552	0	0	0
video_0054.jpg	54	103.14812692	19.06454063	8.42217616	0	0	0
video_0055.jpg	55	105.62499682	19.33289099	8.43481819	0	0	0
video_0056.jpg	56	108.25860691	19.31270862	8.40448944	0	0	0
video_0057.jpg	57	111.21281294	19.24144329	8.335304	0	0	0
video_0058.jpg	58	113.9563186	19.30211431	8.3453246	0	0	0
video_0059.jpg	59	116.65239207	19.41374385	8.33147329	0	0	0
video_0100.jpg	60	119.14196232	19.45915999	8.31319659	0	0	0
video_0101.jpg	61	121.53756269	19.30991348	8.28991167	0	0	0
video_0102.jpg	62	124.28442281	18.94945348	8.21215076	0	0	0
video_0103.jpg	63	126.6710592	18.79117938	8.20819637	0	0	0
video_0104.jpg	64	129.70647125	18.67197132	8.18830662	0	0	0
video_0105.jpg	65	132.44324317	18.41117991	8.14509722	0	0	0
video_0106.jpg	66	135.14265115	18.06909241	7.92334802	0	0	0
video_0107.jpg	67	138.07313973	18.10870484	8.12075479	0	0	0
video_0108.jpg	68	140.99589234	17.83037809	8.0795819	0	0	0
video_0109.jpg	69	144.2782959	17.55478541	8.08618228	0	0	0
video_0110.jpg	70	147.4277408	17.54119883	8.10505225	0	0	0
video_0111.jpg	71	150.60377171	17.50304089	8.11260991	0	0	0
video_0112.jpg	72	153.76688524	17.61581516	8.17833354	0	0	0
video_0113.jpg	73	157.16319148	17.85762381	8.19999242	0	0	0
video_0114.jpg	74	160.54211299	18.40416455	8.17753327	0	0	0
video_0115.jpg	75	163.89170965	19.37937124	8.212991	0	0	0
video_0116.jpg	76	166.84380813	20.69989431	8.16651903	0	0	0
video_0117.jpg	77	169.80554644	22.38764906	8.13320661	0	0	0
video_0118.jpg	78	172.6743482	24.32459378	8.18855504	0	0	0
video_0119.jpg	79	175.44611923	26.46733342	8.24798737	0	0	0
video_0120.jpg	80	178.20627594	28.62328402	8.30095875	0	0	0
video_0121.jpg	81	180.71659788	30.90916069	8.31538955	0	0	0
video_0122.jpg	82	182.95392545	33.30558523	8.33665915	0	0	0
video_0123.jpg	83	184.95883378	35.91531389	8.37947837	0	0	0
video_0124.jpg	84	186.74212837	38.82529147	8.39386165	0	0	0
video_0125.jpg	85	188.11225029	41.76545301	8.44132249	0	0	0
video_0126.jpg	86	189.19018289	44.94344562	8.49923565	0	0	0
video_0127.jpg	87	189.86270904	48.14440282	8.5303047	0	0	0
video_0128.jpg	88	190.47996194	51.90849822	8.52503797	0	0	0
video_0129.jpg	89	190.92577667	55.89309196	8.5275383	0	0	0
video_0130.jpg	90	191.48579502	58.72857118	8.4882009	0	0	0
video_0131.jpg	91	192.0714272	62.0333523	8.4750441	0	0	0
video_0132.jpg	92	192.73534698	65.34728928	8.4539732	0	0	0
video_0133.jpg	93	193.48601698	68.58926591	8.48227161	0	0	0
video_0134.jpg	94	194.04645856	72.05429745	8.53195	0	0	0
video_0135.jpg	95	194.36887013	75.47031923	8.56535838	0	0	0
video_0136.jpg	96	194.42546929	79.21310086	8.51182281	0	0	0
video_0137.jpg	97	194.55990932	82.48384293	8.54597187	0	0	0
video_0138.jpg	98	194.53181126	86.03020013	8.5635366	0	0	0
video_0139.jpg	99	195.04373232	89.39363575	8.59207916	0	0	0
video_0140.jpg	100	195.5673275	92.75656923	8.60387504	0	0	0
video_0141.jpg	101	196.40855853	96.05763022	8.59311962	0	0	0
video_0142.jpg	102	197.32364527	99.4699529	8.57976611	0	0	0
video_0143.jpg	103	198.11431885	102.8784097	8.60918538	0	0	0
video_0144.jpg	104	198.65610504	106.20203463	8.64844712	0	0	0
video_0145.jpg	105	199.20670764	109.60306676	8.65065726	0	0	0
video_0146.jpg	106	199.82525237	113.01941847	8.66389706	0	0	0
video_0147.jpg	107	200.40928318	116.71949072	8.6278021	0	0	0
video_0148.jpg	108	201.10940869	120.16090202	8.65043187	0	0	0
video_0149.jpg	109	201.72786016	123.67679264	8.64458457	0	0	0
video_0150.jpg	110	202.29963748	127.15338198	8.67674319	0	0	0
video_0151.jpg	111	203.28687414	130.54656474	8.6379772	0	0	0
video_0152.jpg	112	204.61495972	133.98778725	8.62560431	0	0	0
video_0153.jpg	113	205.72445424	137.44054985	8.62725298	0	0	0
video_0154.jpg	114	207.14660327	140.77866364	8.64939483	0	0	0
video_0155.jpg	115	208.34302839	144.30515607	8.62796084	0	0	0
video_0156.jpg	116	209.04835828	147.94188817	8.65360403	0	0	0
video_0157.jpg	117	209.24894079	151.70442327	8.62090846	0	0	0
video_0158.jpg	118	209.35318438	155.40009371	8.6359849	0	0	0
video_0159.jpg	119	209.16324171	158.83539136	8.66943932	0	0	0
video_0200.jpg	120	209.16204325	162.31853231	8.68753548	0	0	0
video_0201.jpg	121	209.16707472	165.84775613	8.71911942	0	0	0
video_0202.jpg	122	209.17409793	169.30804929	8.70618283	0	0	0
video_0203.jpg	123	209.19723643	173.01331562	8.68432389	0	0	0
video_0204.jpg	124	209.02294506	176.52128879	8.64190704	0	0	0
video_0205.jpg	125	208.62242325	180.18814817	8.58017921	0	0	0
video_0206.jpg	126	208.35867111	183.75937686	8.60748764	0	0	0
video_0207.jpg	127	208.49674324	187.31697547	8.6226693	0	0	0
video_0208.jpg	128	208.34906515	191.01522319	8.65180047	0	0	0
video_0209.jpg	129	208.1659387	194.64804204	8.67482611	0	0	0
video_0210.jpg	130	208.17075157	198.17739042	8.69271263	0	0	0
video_0211.jpg	131	208.0145003	201.60697937	8.68200175	0	0	0
video_0212.jpg	132	207.67307727	205.10113335	8.6302373	0	0	0
video_0213.jpg	133	207.34058444	208.69928551	8.60689171	0	0	0
video_0214.jpg	134	207.35528119	212.43095334	8.61197464	0	0	0
video_0215.jpg	135	207.14225578	216.11173375	8.60755591	0	0	0
video_0216.jpg	136	206.99172708	219.42627285	8.65631485	0	0	0
video_0217.jpg	137	207.11388143	222.6129481	8.71437077	0	0	0
video_0218.jpg	138	206.97226397	226.16520691	8.72048156	0	0	0
video_0219.jpg	139	206.71506945	229.61622238	8.72564312	0	0	0
video_0220.jpg	140	206.47130521	232.99123192	8.74177937	0	0	0
video_0221.jpg	141	206.34027354	236.41150602	8.74353381	0	0	0
video_0222.jpg	142	206.24008909	239.93354665	8.68323691	0	0	0
video_0223.jpg	143	206.03692182	243.3806661	8.72036199	0	0	0
video_0224.jpg	144	206.16478911	246.78099278	8.66783801	0	0	0
video_0225.jpg	145	206.1978847	250.71990822	8.60841615	0	0	0
video_0226.jpg	146	206.09695289	254.31504022	8.61460572	0	0	0
video_0227.jpg	147	205.70747957	257.79624576	8.63170406	0	0	0
video_0228.jpg	148	205.3930481	261.23595276	8.62135401	0	0	0
video_0229.jpg	149	205.04516311	264.8270845	8.60420477	0	0	0
video_0230.jpg	150	204.68803558	268.25331726	8.68301406	0	0	0
video_0231.jpg	151	204.43957374	271.8282369	8.70417354	0	0	0
video_0232.jpg	152	204.26085033	275.3779748	8.69766501	0	0	0
video_0233.jpg	153	204.02105514	279.14999655	8.67283883	0	0	0
video_0234.jpg	154	203.80915766	282.70049916	8.64951876	0	0	0
video_0235.jpg	155	203.76305598	286.31854526	8.60220419	0	0	0
video_0236.jpg	156	203.71087182	290.007437	8.60555491	0	0	0
video_0237.jpg	157	203.2421004	293.76452128	8.56492341	0	0	0
video_0238.jpg	158	202.38749695	297.28343582	8.56454345	0	0	0
video_0239.jpg	159	200.96370273	300.53974236	8.51754067	0	0	0
video_0240.jpg	160	199.17437066	303.14268494	8.50575648	0	0	0
video_0241.jpg	161	196.69270325	305.12386746	8.56776799	0	0	0
video_0242.jpg	162	284.26868439	299.05857918	-6.06316857	0	0	0
video_0243.jpg	163	189.96192335	307.46761421	8.63065919	0	0	0
video_0244.jpg	164	187.20538076	309.01530965	8.53149807	0	0	0
video_0245.jpg	165	184.48472595	310.87992859	8.57350933	0	0	0
video_0246.jpg	166	181.88333956	313.02592595	8.66042948	0	0	0
video_0247.jpg	167	178.9325854	314.48018138	8.60288	0	0	0
video_0248.jpg	168	175.69098028	315.41713969	8.52373072	0	0	0
video_0249.jpg	169	172.76252937	316.21121852	8.44574698	0	0	0
video_0250.jpg	170	170.22710927	317.07002258	8.45184286	0	0	0
video_0251.jpg	171	168.20293871	318.2480278	8.43222443	0	0	0
video_0252.jpg	172	166.86981138	319.87844086	8.3878417	0	0	0
video_0253.jpg	173	166.42824236	322.24430084	8.34977853	0	0	0
video_0254.jpg	174	166.8244826	324.87670135	8.41352232	0	0	0
video_0255.jpg	175	167.39782016	326.3538475	8.48193534	0	0	0
video_0256.jpg	176	167.63266118	325.71707153	8.49300806	0	0	0
video_0257.jpg	177	167.01312955	324.34014765	8.40285758	0	0	0
video_0258.jpg	178	164.84527524	323.01903152	8.48277708	0	0	0
video_0259.jpg	179	161.71734047	321.78650665	8.54253471	0	0	0
video_0300.jpg	180	158.02709198	320.9841245	8.510174	0	0	0
video_0301.jpg	181	154.30666288	320.3890152	8.42687845	0	0	0
video_0302.jpg	182	150.62621943	319.95809301	8.33256984	0	0	0
video_0303.jpg	183	146.89884695	319.56037649	8.29733841	0	0	0
video_0304.jpg	184	143.16224543	319.27135086	8.32334216	0	0	0
video_0305.jpg	185	139.20897547	319.11107381	8.27547725	0	0	0
video_0306.jpg	186	135.38081233	318.6352183	8.23413281	0	0	0
video_0307.jpg	187	131.6208547	318.10997009	8.19338854	0	0	0
video_0308.jpg	188	128.04802831	317.46561432	8.11120172	0	0	0
video_0309.jpg	189	124.40285015	316.37289937	8.10779075	0	0	0
video_0310.jpg	190	120.81020587	314.85244618	8.10723678	0	0	0
video_0311.jpg	191	117.33791065	313.25370407	8.0498989	0	0	0
video_0312.jpg	192	113.88673592	311.57020569	7.97413003	0	0	0
video_0313.jpg	193	110.54241339	309.68092346	7.96283746	0	0	0
video_0314.jpg	194	107.28601646	307.52426529	7.98729217	0	0	0
video_0315.jpg	195	104.02283478	305.47252909	7.92092399	0	0	0
video_0316.jpg	196	100.88188076	303.13942464	7.92967093	0	0	0
video_0317.jpg	197	97.81452084	300.63430532	7.9472386	0	0	0
video_0318.jpg	198	94.67662462	298.19005203	7.94994628	0	0	0
video_0319.jpg	199	91.5829738	295.68035889	7.96353924	0	0	0
video_0320.jpg	200	88.95093918	292.78710938	7.91008377	0	0	0
video_0321.jpg	201	87.05112426	289.38076019	7.88163153	0	0	0
video_0322.jpg	202	85.89161151	285.65680463	7.93921653	0	0	0
video_0323.jpg	203	85.0163091	281.46038818	7.91015477	0	0	0
video_0324.jpg	204	85.15939331	279.27032471	8.03034782	0	0	0
video_0333.jpg	213	87.76550102	204.67643356	8.61249065	0	0	0
video_0334.jpg	214	87.68238068	207.78852336	8.49913756	0	0	0
video_0335.jpg	215	87.64846293	210.67129516	8.52445348	0	0	0
video_0336.jpg	216	87.69153595	213.3095398	8.72387282	0	0	0
video_0337.jpg	217	87.65135345	216.66123963	8.77212047	0	0	0
video_0338.jpg	218	87.57094065	219.29262797	8.71302001	0	0	0
video_0339.jpg	219	87.45139313	221.61489105	8.67061901	0	0	0
video_0342.jpg	222	92.78347931	200.47759094	8.4143733	0	0	0
video_0343.jpg	223	91.61892319	198.72098923	8.54398084	0	0	0
video_0344.jpg	224	90.45630244	196.87357772	8.88986075	0	0	0
video_0345.jpg	225	89.23374417	195.15967921	9.04126227	0	0	0
video_0346.jpg	226	88.29232746	193.77183278	9.00146151	0	0	0
video_0347.jpg	227	87.37551022	193.00163555	9.03452682	0	0	0
video_0348.jpg	228	85.86192767	191.81000519	8.55461669	0	0	0
video_0350.jpg	230	84.60546494	188.58816529	8.02827382	0	0	0
video_0351.jpg	231	83.31405464	187.29879174	7.96045248	0	0	0
video_0352.jpg	232	81.04176712	186.03550816	7.93451768	0	0	0
video_0353.jpg	233	78.4906764	185.33016777	7.95355731	0	0	0
video_0354.jpg	234	75.81968355	184.89112282	7.97197172	0	0	0
video_0355.jpg	235	73.15691151	184.78498122	7.99339928	0	0	0
video_0356.jpg	236	70.50725004	184.60616472	7.98617018	0	0	0
video_0357.jpg	237	67.97306784	184.5739216	7.97481959	0	0	0
video_0358.jpg	238	65.36751785	184.54844284	7.9763526	0	0	0
video_0359.jpg	239	62.65607198	184.72563362	7.9721113	0	0	0
video_0400.jpg	240	60.09624796	185.0316182	7.96225656	0	0	0
video_0401.jpg	241	57.36964448	185.31718636	7.93980714	0	0	0
video_0402.jpg	242	54.69137192	185.71662712	7.93396912	0	0	0
video_0403.jpg	243	52.08638973	185.98129273	7.93855596	0	0	0
video_0404.jpg	244	49.23663203	186.02057309	7.93610989	0	0	0
video_0405.jpg	245	46.49655151	185.90583038	7.92996383	0	0	0
video_0406.jpg	246	44.30821609	185.29020413	7.92658281	0	0	0
video_0407.jpg	247	41.93586044	184.48817291	7.96978493	0	0	0
video_0408.jpg	248	39.36379607	183.79450099	7.97843478	0	0	0
video_0409.jpg	249	36.87313513	183.04855416	7.96100627	0	0	0
video_0410.jpg	250	34.42063443	182.43251419	7.95548521	0	0	0
video_0411.jpg	251	31.8259625	181.96875624	7.94864173	0	0	0
video_0412.jpg	252	29.15912447	181.78029233	7.90439408	0	0	0
video_0413.jpg	253	26.2349083	181.70775147	7.93287251	0	0	0
video_0414.jpg	254	23.47595529	181.66705681	7.9479992	0	0	0
video_0415.jpg	255	20.73454984	181.70438703	7.9428012	0	0	0
video_0416.jpg	256	17.90985141	181.80055237	7.89377221	0	0	0
video_0417.jpg	257	15.06077168	182.01158905	7.92807746	0	0	0
video_0418.jpg	258	12.19353151	182.30798848	7.92172466	0	0	0
video_0419.jpg	259	9.6493463	182.3745185	7.89430647	0	0	0
video_0420.jpg	260	6.7678138	182.53581597	7.89788442	0	0	0
video_0421.jpg	261	3.90845944	182.8642032	7.88854767	0	0	0
video_0422.jpg	262	1.51190305	182.92166328	7.89349562	0	0	0
video_0423.jpg	263	-1.37886487	182.86540105	7.84523179	0	0	0
video_0424.jpg	264	-4.39594914	182.832901	7.84633297	0	0	0
video_0425.jpg	265	-7.11193969	182.95411428	7.87929938	0	0	0
video_0426.jpg	266	-9.85810631	182.90361264	7.88514722	0	0	0
video_0427.jpg	267	-12.77103787	182.766425	7.96516866	0	0	0
video_0428.jpg	268	-15.40864754	182.74737625	7.99416432	0	0	0
video_0429.jpg	269	-18.45283589	182.6981924	8.10287867	0	0	0
video_0430.jpg	270	-21.02897922	182.323054	8.13906499	0	0	0
video_0431.jpg	271	-23.43205889	181.53996595	8.17844069	0	0	0
video_0432.jpg	272	-25.7184124	180.06760089	8.18257558	0	0	0
video_0433.jpg	273	-27.43562142	178.03568586	8.26983595	0	0	0
video_0434.jpg	274	-28.56114165	175.57026927	8.45969641	0	0	0
video_0435.jpg	275	-29.18175157	172.94241524	8.54780507	0	0	0
video_0436.jpg	276	-29.59982913	170.27200516	8.5459229	0	0	0
video_0437.jpg	277	-29.96708647	167.63671748	8.55766797	0	0	0
video_0438.jpg	278	-30.09434907	165.00916854	8.58089804	0	0	0
video_0439.jpg	279	-29.91717009	162.50237274	8.60824269	0	0	0
video_0440.jpg	280	-29.71062946	160.01728566	8.62847988	0	0	0
video_0441.jpg	281	-29.50124947	157.50479635	8.66971739	0	0	0
video_0442.jpg	282	-29.41503414	154.89403407	8.68826985	0	0	0
video_0443.jpg	283	-29.22616498	152.37676048	8.71497214	0	0	0
video_0444.jpg	284	-28.76774629	149.70831744	8.71189141	0	0	0
video_0445.jpg	285	-28.0727748	147.26267659	8.74342632	0	0	0
video_0446.jpg	286	-28.2569276	147.29159885	8.70176262	0	0	0
video_0447.jpg	287	-26.86270038	145.97150167	8.63506464	0	0	0
video_0448.jpg	288	-25.41652671	145.03381878	8.54591801	0	0	0
video_0449.jpg	289	-23.53354784	144.18486786	8.50727736	0	0	0
video_0450.jpg	290	-20.82272765	143.25305265	8.47467591	0	0	0
video_0451.jpg	291	-18.08703359	142.49850667	8.42961006	0	0	0
video_0452.jpg	292	-15.00796597	141.71850821	8.34455299	0	0	0
video_0453.jpg	293	-13.63168604	141.79222939	8.28828274	0	0	0
video_0454.jpg	294	-9.14476497	141.24497768	8.21338524	0	0	0
video_0455.jpg	295	-3.33945009	141.30788506	7.8936171	0	0	0
video_0456.jpg	296	1.31493003	140.78262111	7.96870708	0	0	0
video_0457.jpg	297	4.57476837	140.95925522	7.95739317	0	0	0
video_0458.jpg	298	7.61244053	141.05431959	7.93897565	0	0	0
video_0459.jpg	299	10.80944431	141.01984978	7.92201281	0	0	0
video_0502.jpg	302	18.02721882	138.53299714	8.41190529	0	0	0
video_0503.jpg	303	19.93910233	138.15302277	7.7069004	0	0	0
video_0504.jpg	304	24.39116923	138.82682461	8.22557301	0	0	0
video_0505.jpg	305	29.66890567	139.07747868	8.24003621	0	0	0
video_0506.jpg	306	33.32408524	139.31290245	8.29606479	0	0	0
video_0507.jpg	307	36.13645614	139.5677418	8.38511999	0	0	0
video_0508.jpg	308	38.86652756	139.86344749	8.4355788	0	0	0
video_0509.jpg	309	41.64862166	140.14692519	8.51249552	0	0	0
video_0510.jpg	310	44.40316885	140.53371295	8.61721387	0	0	0
video_0511.jpg	311	46.93594805	140.84476556	8.69943698	0	0	0
video_0512.jpg	312	49.6743844	141.1049302	8.74399909	0	0	0
video_0513.jpg	313	52.20720073	141.25399998	8.75754765	0	0	0
video_0514.jpg	314	54.17159568	140.99634128	8.40134753	0	0	0
video_0515.jpg	315	55.75417116	140.12405395	8.52649477	0	0	0
video_0516.jpg	316	56.86315155	139.04161072	8.40108408	0	0	0
video_0517.jpg	317	59.18000963	138.35014174	8.08218664	0	0	0
video_0518.jpg	318	61.32044188	138.5555687	8.37977942	0	0	0
video_0519.jpg	319	63.70566806	138.40973888	8.4569889	0	0	0
video_0520.jpg	320	66.20959168	137.73464966	8.42260469	0	0	0
video_0521.jpg	321	68.38594389	136.61914444	8.60249525	0	0	0
video_0522.jpg	322	70.39015503	135.41201274	8.83007743	0	0	0
video_0523.jpg	323	72.65541664	134.83450317	8.80493281	0	0	0
video_0524.jpg	324	75.12368393	134.60955811	8.83670959	0	0	0
video_0528.jpg	328	79.33209992	130.98713684	8.88344383	0	0	0
video_0529.jpg	329	81.57138933	132.58059366	8.64188821	0	0	0
video_0530.jpg	330	83.75300941	134.58578415	8.62222862	0	0	0
video_0531.jpg	331	86.78509674	137.23448944	8.64511643	0	0	0
video_0532.jpg	332	88.98353729	139.45340271	8.89827118	0	0	0
video_0000.jpg	0	-31.08385086	29.65549278	8.56377888	0	0	0
